10227;MAINZ - SCHNELLSTRASSE OST;Agip;Schnellstrasse Ost;"";55130;Mainz;49.956126;8.332875
10228;Aral Tankstelle;ARAL;Saarstraße;58a;54634;Bitburg;49.95592;6.525196
10229;MAINZ - SCHNELLSTRASSE WEST;Agip;Schnellstrasse West;"";55130;Mainz;49.9558481;8.3328509
10230;Aral Tankstelle;ARAL;Würzburger Straße;3-5;97753;Karlstadt;49.9556351;9.772477
10231;Esso Tankstelle;ESSO;DARMSTAEDTER STR. 15; ;64832;BABENHAUSEN;49.955383;8.953011
10232;Aral Tankstelle;ARAL;Bernecker Straße;51;95448;Bayreuth;49.9547958;11.6000938
10233;BAYREUTH;Agip;Bernecker Str.;52;95448;Bayreuth;49.954713;11.600211
10234;KARLSTADT, WUERZBURGER STR;Shell;WUERZBURGER STR. 22;"";97753;Karlstadt;49.9535;9.77457
10235;Bayreuth , Kulmbacher Straße 86;bft;Kulmbacher Straße 86;"";95445;Bayreuth ;49.952743;11.55681
10236;VR-Bank Gerolzhofen eG, Warenabteilung Unterspiesheim;Raiffeisen;Raiffeisenplatz;2-4;97509;Unterspiesheim;49.9523;10.2635
10237;Aral Tankstelle;ARAL;Kappeler Straße;50;55481;Kirchberg;49.9504776;7.404095
10238;TOTAL EPPERTSHAUSEN;TOTAL;OBERROEDERSTR.;29;64859;EPPERTSHAUSEN;49.950333;8.840426
10239;Stockinger Fritz;bft - Walther;Meranierring;44;95445;Bayreuth;49.95031;11.55078
10240;TOTAL BINGEN;TOTAL;SCHULTH.-KOLLEI-STR.;23;55411;BINGEN;49.950115;7.903223
10241;Autohaus Kemper GmbH;ED;Am Lindchen;2;55442;Stromberg;49.948715;7.787075
10242;JET MAINZ BARCELONA ALLEE;JET;BARCELONA ALLEE;;55129;MAINZ;49.948362;8.261054
10243;Aral Tankstelle;ARAL;Hitchinstraße;44;55411;Bingen;49.94814;7.903661
10244;Esso Tankstelle;ESSO;HINDENBURGSTR. 4; ;95445;BAYREUTH;49.947688;11.568083
10245;TOTAL WEITERSTADT;TOTAL;GRAEFENHAUSEN WEST A5;"";64331;WEITERSTADT;49.94705;8.609284
10246;HAUSEN, A7 RIEDENER WALD WES.;Shell;A7 RIEDENER WALD WEST;"";97262;Hausen;49.946775;10.021148
10247;BAT RIEDENER WALD OST - A7;Agip;Riedener Wald Ost / BAB A7;"";97262;Hausen;49.946663;10.020776
10248;TOTAL HERFORST;TOTAL;LINDENSTR.;25;54662;HERFORST;49.94632;6.690584
10249;Bayreuth Albrecht-Dürer-Strasse 1/2;OMV;Albrecht-Dürer-Str.;1/2;95448;Bayreuth;49.94614;11.5832
10250;WEITERSTADT GRAEFENHAUSEN OST;Shell;GRAEFENHAUSEN OST A5;"";64331;Weiterstadt;49.946097;8.610921
10251;Bayreuth, F.-Ebert-Str;SB;Friedrich-Ebert-Str. 84;"";95448;Bayreuth;49.944823;11.59195
10252;Ursula Götz;ED;Simmerner Straße;48;55481;Kirchberg;49.944672;7.41431
10253;AVIA Tankstelle;AVIA;Glasstraße;2;95466;Weidenberg;49.94442;11.722387
10254;RAIMUND Tankstelle Bayreuth;;Wieland-Wagner-Strasse ;12;95444;Bayreuth;49.941021;11.588084
10255;Andreas Fischer;Tankstelle Fischer/DBV Würzburg GmbH;Untere Buchenhölle;1;97289;Thüngen;49.939875;9.857354
10256;JET BAYREUTH KOENIGSALLEE 26;JET;KOENIGSALLEE 26;;95448;BAYREUTH;49.9396;11.5915
10257;Esso Tankstelle;ESSO;KULMBACHER STR. 5; ;96142;HOLLFELD;49.939531;11.288059
10258;TOTAL NAUHEIM;TOTAL;DARMSTAEDTER LANDSTR;"";64569;NAUHEIM;49.938835;8.449012
10259;Motor-Nützel Vertriebs-GmbH;Motor-Nützel Vertriebs-GmbH  ;Justus-Liebig-Str. ;96;95447;Bayreuth;49.938613891602;11.559244155884
10260;GROSS-GERAU, FRANKFURTER STR.;Shell;FRANKFURTER STR. 175;"";64521;Gross-Gerau;49.937579;8.495809
10261;Esso Tankstelle;ESSO;PARISER STR. 53; ;55270;KLEIN-WINTERNHEIM;49.93752;8.210023
10262;BAYREUTH - BAMBERGER STRASSE 30;Agip;Bamberger Strasse;30;95445;Bayreuth;49.93694;11.55421
10263;Aral Tankstelle;ARAL;Gottlieb-Daimler-Straße;4;95666;Mitterteich;49.93671;12.2270679
10264;Bayreuth Nürnberger Strasse 16 a;OMV;Nürnberger Str.;16 a;95448;Bayreuth;49.93666;11.59029
10265;Esso Tankstelle;ESSO;NUERNBERGER STR. 1; ;95448;BAYREUTH;49.936267;11.591342
10266;Esso Tankstelle;ESSO;BAMBERGER STR. 57; ;95445;BAYREUTH;49.935951;11.550965
10267;star Tankstelle;STAR;Mainzerstr.;91;55294;Bodenheim;49.93572;8.30529
10268;Tankstelle Motor-Nützel Vertriebs GmbH;"";Justus-Liebig-Str;96;95447;Bayreuth;49.935089111328;11.562646865845
10269;Esso Tankstelle;ESSO;HAUPTSTR. 229; ;63879;WEIBERSBRUNN;49.934641;9.354374
10270;JET BAYREUTH JUSTUS-LIEBIG-STR. 45;JET;JUSTUS-LIEBIG-STR. 45;;95447;BAYREUTH;49.9337;11.5631
10271;Tankstelle Haar;Tankstelle Haar;Ingelheimerstr. ;5;55270;Schwabenheim;49.932373;8.095506
10272;Meinhardt GmbH & Co KG;ED;Hauptstraße;22;55487;Sohren;49.931889;7.308687
10273;AVIA Station;AVIA;Bamberger Straße;44;96173;Oberhaid;49.931847;10.822714
10274;Karl Daubner;"";Industriestraße;5;95700;Neusorg;49.931819915771;11.971779823303
10275;LAUTZENHAUSEN, AN DER KREISS.;Shell;AN DER KREISSTR. 2;"";55483;Lautzenhausen;49.931614;7.276787
10276;TOTAL MEMMELSDORF;TOTAL;BAMBERGER STR.;6;96117;MEMMELSDORF;49.931393;10.950915
10277;Aral Tankstelle;ARAL;Vordere Oderstraße;2;65468;Trebur;49.93035;8.406678
10278;Tankstelle Zang;BFT;Hauptstrasse ;8;63875;Mespelbrunn;49.929565;9.291032
10279;MUENSTER - FRANKFURTER STRASSE 50;Agip;Frankfurter Strasse;50;64839;Muenster;49.929208756927;8.857503933618
10280;TH-Schwabenheim;BFT-Tankstelle;Selztalstraße;3;55270;Schwabenheim;49.92882;8.0941
10281;bft-Tankstelle;BFT;Selztalstr. ;3;55270;Schwabenheim;49.9288;8.09381
10282;GROSSOSTHEIM, ASCHAFFENBURGE.;Shell;ASCHAFFENBURGER STR. 34;"";63762;GROSSOSTHEIM;49.92824;9.07608
10283;Aral Tankstelle;ARAL;Im Schiffels;1;55491;Büchenbeuren;49.92739;7.27967072
10284;Tankstelle Motor-Nützel Vertriebs-GmbH;"";Nürnberger Str. ;95;95448;Bayreuth;49.926490783691;11.6010389328
10285;Aral Tankstelle;ARAL;Darmstaedter Landstr.;63;64331;Weiterstadt;49.92648;8.602613
10286;Aral Tankstelle;ARAL;Aschaffenburger Straße;33;63762;Großostheim;49.9261971;9.079335
10287;Aral Tankstelle;ARAL;Gustav-Stresemann-Straße;"";55411;Bingen;49.9261627;7.93397045
10288;Krieger Helmut;bft - Walther;Bamberger Str.;57;96103;Hallstadt;49.92472;10.8749
10289;CLASSIC Schaafheim;CLASSIC;Großostheimer Str.;1a;64850;Schaafheim;49.9244;9.00544
10290;TOTAL WALDLAUBERSHEIM;TOTAL;AUTOHOF AN DER BAB 61;"";55444;WALDLAUBERSHEIM;49.924244;7.8247232
10291;Horst Bollig;ED;An der L 47;"";54484;Maring-Noviand;49.923656;6.985518
10292;Viereth-Trunstadt Hauptstrasse 3;OMV;Hauptstr.;3;96191;Viereth-Trunstadt;49.92298;10.78126
10293;TOTAL MAINZ-EBERSHEIM;TOTAL;AM KESSELTAL;4;55129;MAINZ-EBERSHEIM;49.92278;8.265
10294;OIL! Tankstelle Bernkastel-Kues;OIL!;Bornwiese 1;;54470;Bernkastel-Kues;49.9223;7.06552
10295;Aral Tankstelle;ARAL;Oppenheimer Straße;7;64521;Groß-Gerau;49.9216766;8.472126
10296;Aral Tankstelle;ARAL;Bahnhofstraße;86;63834;Sulzbach;49.9200363;9.147528
10297;Tankstelle am Main Regnitzcenter;Freie Tankstelle;Industriestr. 9;;96120;Bischberg-Trosdorf;49.91863;10.807082
10298;NACKENHEIM, MAINZERSTR;Shell;MAINZERSTR. 71;"";55299;NACKENHEIM;49.9184;8.34037
10299;Aral Tankstelle;ARAL;Frankfurter Landstraße;257;64291;Darmstadt;49.9181938;8.654759
10300;Esso Tankstelle;ESSO;DARMSTAEDTER STR. 88; ;64839;MUENSTER;49.917909;8.855343
10301;Calpam Tankstelle;Calpam;Bahnhofstrasse;66;63834;Sulzbach;49.91716003418;9.1481094360352
10302;JET BAMBERG ZEPPELINSTRASSE 3;JET;ZEPPELINSTRASSE 3;;96052;BAMBERG;49.91584;10.90644
10303;Supermarkt-Tankstelle am real,- Markt HALLSTADT EMIL-KEMMER-STR. 2;Supermarkt-Tankstelle am real,- Markt;EMIL-KEMMER-STR. 2;;96103;HALLSTADT;49.9152;10.8662
10304;Aral Tankstelle;ARAL;Am Knückel;1;63843;Niedernberg;49.9145546;9.121742
10305;Aral Tankstelle;ARAL;Rodezstraße;2a;96052;Bamberg;49.91414;10.908761
10306;NIEDER-OLM, AM GIENER 25.;Shell;AM GIENER 25;"";55268;Nieder-Olm;49.9135;8.17737
10307;Esso Tankstelle;ESSO;HAUPTSTR. 95-97; ;96120;BISCHBERG;49.913379;10.824866
10308;TOTAL Muelheim;TOTAL;HAUPTSTR.;88 A;54486;MUELHEIM;49.91308;7.017071
10309;Ultsch-Tankstelle Bamberg;Ultsch-Tankstelle Bamberg;Coburger Str. ;42;96052;Bamberg;49.912868499756;10.883429527283
10310;Lothar Dienhart;ED;Wittlicher Straße;26;54518;Heidweiler;49.912003;6.748188
10311;HAUSEN-ERBSHAUSEN, AM WIESEN.;Shell;AM WIESENWEG;"";97262;Hausen-Erbshausen;49.9118;10.0018
10312;GROSS-GERAU, GERNSHEIMER STR.;Shell;GERNSHEIMER STR. 45;"";64521;Gross-Gerau;49.91175;8.48585
10313;Esso Tankstelle;ESSO;MEMMELSDORFER STR. 181; ;96052;BAMBERG;49.911522;10.910831
10314;Bamberg Hallstadter Str. 103;OMV;Hallstadter Str.;103;96052;Bamberg;49.9106;10.88181
10315;Tankstelle am E- Center;E-Center;Dr.-Robert-Pfleger-Straße 1;;96052;Bamberg;49.909294;10.879197
10316;sb tanken;freie Tankstelle;Friedenfelser Str. ;23;95676;Wiesau;49.908606;12.175094
10317;JET DIEBURG FRANKFURTER STRASSE 62;JET;FRANKFURTER STRASSE 62;;64807;DIEBURG;49.90842;8.84757
10318;JET BAMBERG VILLACHSTR. 1;JET;VILLACHSTR. 1;;96052;BAMBERG;49.9083;10.9015
10319;BayWa Tankstelle Bamberg Hafen;BayWa;Hafenstraße;9;96052;Bamberg;49.90797;10.87421
10320;Lenz;Lenz;Bahnhofstraße;2;55452;Windesheim;49.9079056;7.816783
10321;DIEBURG, FRANKFURTER STR.105.;Shell;FRANKFURTER STR. 105;"";64807;Dieburg;49.90778;8.84766
10322;NIEDER-OLM, PARISER STR. 131.;Shell;PARISER STR. 131;"";55268;Nieder-Olm;49.907649;8.199111
10323;Aral Tankstelle;ARAL;Pariser Straße;140;55268;Nieder-Olm;49.90731;8.198624
10324;BAMBERG, COBURGER STR. 8;Shell;COBURGER STR. 8;"";96052;BAMBERG;49.906608;10.891932
10325;Aral Tankstelle;ARAL;Mainzer Straße;116a;64572;Büttelborn;49.90655;8.503033
10326;Calpam Tankstelle;Calpam;Hauptstr.;29;63849;Leidersbach;49.906314849854;9.2108936309815
10327;AVIA Station;AVIA;Hauptstraße;1;97513;Michelau i. Steigerwald;49.9062;10.424345
10328;Aral Tankstelle;ARAL;Memmelsdorfer Straße;80;96052;Bamberg;49.9056;10.8964853
10329;Aral Tankstelle;ARAL;Schönhaider Straße;24;95676;Wiesau;49.9045563;12.19426
10330;AVIA Tankstelle;AVIA;Schönhaider Str.;24;95676;Wiesau;49.904537;12.194169
10331;TOTAL MECKEL-MEILBRUECK;TOTAL;AN DER B51;"";54636;MECKEL-MEILBRUECK;49.904392;6.542068
10332;BayWa Tankstelle  Bamberg ;BayWa;Lichtenhaiderstr.;5;96052;Bamberg;49.904015;10.882656
10333;BUETTELBORN, IM MEHLSEE;Shell;IM MEHLSEE 5;"";64572;BUETTELBORN;49.903332;8.52354
10334;Tankcenter BAMBERG;Tankcenter;ZOLLNERSTR.;2;96052;BAMBERG;49.902527;10.899699
10335;CLASSIC Spabrücken;CLASSIC;Huberstr.;13;55595;Spabrücken;49.9024;7.70918
10336;Aral Tankstelle;ARAL;Darmstädter Straße;122;64331;Weiterstadt;49.90225;8.594787
10337;AVIA Station;AVIA;Hauptstraße;110;63849;Leidersbach;49.901375;9.221456
10338;Aral Tankstelle;ARAL;Naheweinstraße;182;55450;Langenlonsheim;49.9011;7.899361
10339;Tankstelle Gerolzhofen;W. Dorst;Frankenwinheimer Str.;7;97447;Gerolzhofen;49.901069641113;10.34077167511
10340;Globus Handelshof GmbH & Co. KG Betriebsstätte Gensingen - TS III;"";Am Kieselberg;36;55457;Gensingen;49.900784;7.9221535
10341;Globus Handelshof GmbH & Co. KG Betriebsstätte Gensingen - TS I;"";Binger Str.;29;55457;Gensingen;49.900784;7.9221535
10342;Globus Handelshof GmbH & Co. KG Betriebsstätte Gensingen - TS II;"";Am Kieselberg;36;55457;Gensingen;49.900784;7.9221535
10343;Markert Michael;bft - Walther;Kolpingstr.;4;97447;Gerolzhofen;49.89988;10.34359
10344;Aral Tankstelle;ARAL;Groß-Umstädter Straße;1;64807;Dieburg;49.8991;8.846725
10345;Brandau Ralf;bft - Walther;Gross-Umstädter Str.;3;64807;Dieburg;49.89877;8.84723
10346;ROTH Station;ROTH-ENERGIE;Lagerstraße;8;64331;Weiterstadt;49.8987082;8.6189141
10347;Aral Tankstelle, BAT Spessart Süd;ARAL;A;3;63879;Weibersbrunn;49.89745;9.392536
10348;Aral Tankstelle;ARAL;Würzburger Straße;1u.3;97241;Bergtheim;49.897438;10.0672112
10349;WEITERSTADT, ROBERT-KOCH-STR.;Shell;ROBERT-KOCH-STR. 1;"";64331;WEITERSTADT;49.8969;8.61195
10350;WEIBERSBRUNN SPESSART NORD A3;Shell;A3 SPESSART NORD;"";63879;WEIBERSBRUNN;49.896487;9.395585
10351;TOTAL DARMSTADT;TOTAL;SIEMENSSTR.;2;64289;DARMSTADT;49.8961;8.68058
10352;Mader Gerhard;Freie Tankstelle;Hauptstr.;2;95517;Seybothenreuth;49.895836;11.704478
10353;OIL! Tankstelle Gemünden;OIL!;Hauptstraße 57;;55490;Gemünden;49.8958;7.47998
10354;Supermarkt-Tankstelle WEITERSTADT IM ROEDLING 8A;Supermarkt-Tankstelle;IM ROEDLING 8A;;64331;WEITERSTADT;49.8953;8.59988
10355;JET DIEBURG GROSS- UMSTAEDTER- STR. 70;JET;GROSS- UMSTAEDTER- STR. 70;;64807;DIEBURG;49.8951;8.85454
10356;AVIA Station;AVIA;Moosstraße;111;96050;Bamberg;49.894886;10.922828
10357;KFZ-Werkstatt Lamprecht;BfT;Nürnberger Str. ;74;96050;Bamberg ;49.894234;10.904515
10358;bft-Bamberg;bft;Nürnberger Str. ;74;96050;Bamberg;49.8942;10.9045
10359;Lamprecht Franz;"";Nürnberger Str.;74;96050;Bamberg;49.8942;10.9045
10360;BÜTTELBORN, BAT BÜTTELBORN SÜD.;Shell;A67 BAT BUETTELBORN SÜD;"";64572;Buettelborn;49.893079;8.543439
10361;Autohaus Pullig, Inh. Susanne Pullig;ED;Simmertalstraße;5;55490;Gemünden;49.892933;7.474112
10362;bft-Tankstelle, Dieburg;bft;Groß-Umstädter-Str.;89;64807;Dieburg;49.89275;8.85565
10363;RAIMUND Tankstelle Plankenfels;;Bayreuther Straße;65;95515;Plankenfels;49.891979;11.352989
10364;DARMSTADT, FRANKFURTER STR.;Shell;FRANKFURTER STR. 121;"";64293;Darmstadt;49.8908;8.65339
10365;ROTH Station;ROTH-ENERGIE;Waldstraße;18;64331;Weiterstadt;49.8905209;8.6107461
10366;Raiba Frankenwinheim;freie Tankstelle;An der Weidach;5;97447;Frankenwinheim;49.88908;10.31312
10367;AVIA Station;AVIA;Hauptstraße;31;96181;Rauhenebrach-Untersteinbach;49.888596;10.55544
10368;Endrich Jochen;bft - Walther;Würzburger Str.;102;97225;Zellingen;49.88723;9.83027
10369;JET DARMSTADT LEYDHECKER STRASSE 18;JET;LEYDHECKER STRASSE 18;;64293;DARMSTADT;49.886713;8.63843
10370;Aral Tankstelle;ARAL;Am Luitpoldhain;1A;96050;Bamberg;49.8866653;10.9063911
10371;Bavaria Petrol;Bavaria Petrol;Von-Ketteler-Straße;4;96049;Bamberg;49.8866;10.9218483
10372;Esso Tankstelle;ESSO;FRANKFURTER STR. 65; ;64293;DARMSTADT;49.885028;8.652164
10373;DARMSTADT, PALLASWIESENSTR.;Shell;PALLASWIESENSTR 85;"";64293;Darmstadt;49.8826;8.64314
10374;Tirschenreuth Mitterteicher Strasse 11;OMV;Mitterteicher Strasse;11;95643;Tirschenreuth;49.88232;12.32648
10375;Armin Bauer GmbH;bft-Tankstelle;Untere Hauptstr. ;2;97291;Thüngersheim;49.88223;9.83951
10376;Supermarkt-Tankstelle am real,- Markt GROSS ZIMMERN ROENTGENSTRASSE 1-3;Supermarkt-Tankstelle am real,- Markt;ROENTGENSTRASSE 1-3;;64846;GROSS ZIMMERN;49.8821;8.81286
10377;Pinoil;Pinoil;Würzburger Straße;29;96049;Bamberg;49.8801231;10.8836393
10378;JET DARMSTADT KASINOSTR. 75 A;JET;KASINOSTR. 75 A;;64293;DARMSTADT;49.879769;8.644176
10379;Raiffeisenbank im Stiftland eG Geschäftsbereich Ware;Raiffeisen;Bahnhofstr.;41-43;95643;Tirschenreuth;49.8796;12.3288
10380;Calpam Tankstelle;Calpam;Kasinostr;60;64293;Darmstadt;49.87919998169;8.6439418792725
10381;Aral Tankstelle;ARAL;Wittlicher Straße;1;54523;Hetzerath;49.8789673;6.814709
10382;Hessol;Hessol;Sulzbacher Straße;20;63839;Kleinwallstadt;49.8788567;9.167324
10383;Aral Tankstelle;ARAL;Würzburger Straße;76;96049;Bamberg;49.87767;10.8840294
10384;SPEICHERSDORF;Agip;Laibacher Weg;1;95469;Speichersdorf;49.877628;11.772335
10385;Hochscheid;tankpool24;Hauptstraße 1;;54472;Hochscheid;49.87734;7.21566
10386;RAIMUND Tankstelle Creußen;Robert Raimund e.K.;Hörhof;3;95473;Creußen;49.874462;11.613739
10387;JET DARMSTADT LANDGRAF-GEORG-STR. 128;JET;LANDGRAF-GEORG-STR. 128;;64287;DARMSTADT;49.874381;8.669575
10388;Aral Tankstelle;ARAL;Darmstaedter Straße;49A;64846;Groß-Zimmern;49.87313;8.820814
10389;GROSS-UMSTADT, GEORG-AUG-ZIN.;Shell;GEORG-AUG-ZINN-S. 81;"";64823;Gross-Umstadt;49.8719;8.91581
10390;JET GROSS UMSTADT GEORG- AUGUST- ZINN- STR. 100;JET;GEORG- AUGUST- ZINN- STR. 100;;64823;GROSS UMSTADT;49.87167;8.91523
10391;Aral Tankstelle;ARAL;Rheinstraße;69;64295;Darmstadt;49.8715935;8.639391
10392;Calpam Tankstelle;Calpam;Teichhausstr;41;64287;Darmstadt;49.870571136475;8.661979675293
10393;Griesheim, Bunsenstr. 1;HEM;Bunsenstr.;1;64347;Griesheim;49.8705;8.564675
10394;Aral Tankstelle;ARAL;Chausseehaus;"";55291;Saulheim;49.8694725;8.146201
10395;Grasmann Tankstellen Service G;Freie Tankstelle;Marienbrunnenstr.;18;97840;Hafenlohr;49.869295;9.599201
10396;GRIESHEIM, NORDRING 19.;Shell;NORDRING 19;"";64347;Griesheim;49.8689;8.55385
10397;CLASSIC Roßdorf-Gundernhausen;CLASSIC;Hauptstr.;107;64380;Roßdorf;49.8687;8.78024
10398;Aral Tankstelle;ARAL;Neckarstraße;19;64283;Darmstadt;49.86853;8.645511
10399;Nierstein, Rheinallee 51-55;HEM;Rheinallee;51-55;55283;Nierstein;49.86827;8.348485
10400;Aral Tankstelle;ARAL;Heinrichstraße;241;64287;Darmstadt;49.86775;8.681954
10401;Aral Tankstelle;ARAL;Hauptstraße;1;55595;Roxheim;49.8675728;7.820235
10402;Autohaus Haben GmbH ;ED;Am Wartenberg;18;55624;Rhaunen;49.866108;7.344476
10403;Stich ;"";Röntgenstr.;13;95478;Kemnath;49.865749359131;11.881119728088
10404;T GROSS-UMSTADT;T;MOERSWEG;40;64823;GROSS-UMSTADT;49.86546;8.930571
10405;OIL! Tankstelle Rhaunen;OIL!;Zum Idar 5a;;55624;Rhaunen;49.864;7.34352
10406;Hessol;Hessol;Hans-Böckler-Straße;25;64823;Groß-Umstadt;49.8633347;8.924267
10407;TOTAL NIERSTEIN;TOTAL;BOSCHSTR.;2;55283;NIERSTEIN;49.863056;8.333056
10408;STEGAURACH - BAMBERGER STRASSE 39;Agip;Bamberger Strasse;39;96135;Stegaurach;49.862959380137;10.846465142607
10409;Gräf Julia;bft - Walther;Sommeracher Str.;17;97332;Volkach;49.86242;10.22738
10410;Esso Tankstelle;ESSO;HAUPTSTR. 1; ;91332;HEILIGENSTADT;49.862262;11.175141
10411;REWE Tankstelle;REWE;Flughafenstraße;7;64347;Griesheim Darmstadt;49.86201;8.5888
10412;DARMSTADT, GROSS-GERAUER-WEG.;Shell;GROSS-GERAUER-WEG 62;"";64295;Darmstadt;49.86196;8.64164
10413;Esso Tankstelle;ESSO;DARMSTAEDTER STR. 80; ;64380;ROSSDORF;49.861814;8.744546
10414;TOTAL DARMSTADT;TOTAL;HEIDELBERGER STR.;55;64285;DARMSTADT;49.861427;8.646803
10415;TOTAL OPPENHEIM;TOTAL;HAFENSTR.;41;55276;OPPENHEIM;49.860596;8.356819
10416;Aral Tankstelle;ARAL;Wintersbacher Straße;7;63874;Dammbach;49.86026;9.291362
10417;Aral Tankstelle;ARAL;Sommeracher Straße;35;97332;Volkach;49.8601875;10.2273483
10418;ASM Auto-Service Mohaupt;freie Tankstelle;Dimbacher-Str.;42;97332;Volkach;49.859157;10.232466
10419;Calpam Tankstelle;Calpam;Geinsheimer Str;2;64560;Riedstadt;49.85771560669;8.4392280578613
10420;ROTH Station;ROTH-ENERGIE;Daimlerring;22;63839;Kleinwallstadt;49.85687;9.17548
10421;Aral Tankstelle;ARAL;Niederramstädter Straße;170;64285;Darmstadt;49.8564148;8.669227
10422;JET OPPENHEIM HAFENSTR. 1;JET;HAFENSTR. 1;;55276;OPPENHEIM;49.85639;8.35949
10423;RIEDSTADT - WOLFSKEHLEN;Agip;Griesheimer Str.;31;64560;Riedstadt-Wolfskehlen;49.855294868043;8.506222225455
10424;Aral Tankstelle;ARAL;Im Höning;"";63820;Elsenfeld;49.85431;9.165918
10425;Aral Tankstelle;ARAL;Rüdesheimer Straße;114;64295;Darmstadt;49.85402;8.641989
10426;DARMSTADT, RUEDESHEIMER STR.;Shell;RUEDESHEIMER STR. 121-123;"";64295;DARMSTADT;49.853321;8.644324
10427;BayWa Tankstelle Rimpar;BayWa;Niederhoferstr.;58;97222;Rimpar;49.85284;9.9592
10428;Aral Tankstelle;ARAL;Ober-Saulheimer Straße;17;55286;Wörrstadt;49.85265;8.123193
10429;Esso Tankstelle;ESSO;DORFSTR. 35; ;97839;ESSELBACH;49.85222911;9.536561982
10430;Supermarkt-Tankstelle am real,- Markt BAD KREUZNACH SCHWABENHEIMER WEG;Supermarkt-Tankstelle am real,- Markt;SCHWABENHEIMER WEG;;55543;BAD KREUZNACH;49.85189;7.89223
10431;Aral Tankstelle;ARAL;Schwabenheimer Weg;135;55543;Bad Kreuznach;49.8518066;7.892767
10432;Marktheidenfeld, Karbacher Str. 26;HEM;Karbacher Str.;26;97828;Marktheidenfeld;49.851;9.6113
10433;BAD KREUZNACH, BOSENHEIMER STR.;Shell;BOSENHEIMER STR. 288;"";55543;BAD KREUZNACH;49.849865;7.895881
10434;MOEMLINGEN, OBERNBURGER STR;Shell;OBERNBURGER STR 50;"";63853;MÖMLINGEN;49.8496;9.08975
10435;Waischenfeld;Pickelmann;Hauptstr.;50;91344;Waischenfeld;49.849109649658;11.343228340149
10436;BAD KREUZNACH, RUEDESHEIMER STR.;Shell;RÜDESHEIMER STR 110;"";55545;BAD KREUZNACH;49.84849;7.84067
10437;JET BAD KREUZNACH BOSENHEIMER STR. 218;JET;BOSENHEIMER STR. 218;;55543;BAD KREUZNACH;49.8471;7.88776
10438;Strullendorf Bamberger Strasse 31;OMV;Bamberger Str.;31;96129;Strullendorf;49.84706;10.96444
10439;Aral Tankstelle;ARAL;Römerstraße;98;63785;Obernburg;49.8466263;9.151591
10440;Supermarkt-Tankstelle BAD KREUZNACH PLANIGER STR. 106;Supermarkt-Tankstelle;PLANIGER STR. 106;;55543;BAD KREUZNACH;49.84627;7.87743
10441;Aral Tankstelle;ARAL;Am Wattengraben;2;55276;Oppenheim;49.845665;8.360125
10442;AVIA Station;AVIA;Neuses am Sand;31;97357;Prichsenstadt-Neuses;49.844578;10.356509
10443;Wengel & Dettelbacher GmbH;Wengel & Dettelbacher GmbH;Wachtelberg;29;97273;Kürnach;49.843363;10.013215
10444;Waldnaabtal West;ESSO;BAB;93;92670;Windischeschenbach;49.84278;12.16821
10445;OIL! Tankstelle Schornsheim;OIL!;Wörrstädter Straße 33;;55288;Schornsheim;49.8427;8.17525
10446;ELSENFELD, MARIENSTR;Shell;MARIENSTR. 37;"";63820;ELSENFELD;49.8426;9.15893
10447;Aral Tankstelle;ARAL;Bosenheimer Straße;45;55543;Bad Kreuznach;49.8419876;7.867241
10448;Esso Tankstelle;ESSO;WUERZBURGER STR. 18; ;97828;MARKTHEIDENFELD;49.84115;9.606075
10449;OIL! Tankstelle Elsenfeld;OIL!;Erlenbacher Str. 10-12;;63820;Elsenfeld;49.8402;9.15785
10450;bft-Station Wörrstadt;bft;Hinter dem Turm;3;55286;Wörrstadt;49.839557;8.126197
10451;Raiffeisen Hunsrück Handelsgesellschaft mbH;Raiffeisen;Raiffeisenstraße;18;55595;Weinsheim;49.8385;7.7797
10452;Ilhan Erdogan;bft;Starkenburger Str.;1;64560;Riedstadt-Goddelau;49.8385;8.5014
10453;bft-Tankstelle Förster, Obernburg;bft;Mittenberger Str.;13a;63778;Obernburg;49.837368;9.143562
10454;TOTAL BAD KREUZNACH;TOTAL;ALZEYER STR.;73;55543;BAD KREUZNACH;49.83661;7.8772025
10455;Bergler Mineralöl GmbH, Erbendorf;Bergler;Kemnather Str.;31;92681;Erbendorf;49.836051940918;12.037803649902
10456;Waldnaabtal Ost;ARAL;BAB;93;92670;Windischeschenbach;49.83588;12.17859
10457;Aral Tankstelle;ARAL;Tirschenreuther Straße;20;92681;Erbendorf;49.83555;12.0547581
10458;Aral Tankstelle;ARAL;Wöllsteiner Straße;11;55599;Gau-Bickelheim;49.8349152;8.015878
10459;Esso Tankstelle;ESSO;AN DER B50; ;55599;GAU-BICKELHEIM;49.833903;8.002183
10460;JET REINHEIM DARMSTAEDTER STR. 53;JET;DARMSTAEDTER STR. 53;;64354;REINHEIM;49.8319;8.83381
10461;Esso Tankstelle;ESSO;DARMSTAEDTER STR. 60; ;64354;REINHEIM;49.83169756;8.833744055
10462;TH-Wallertheim;Thelen;Schimsheimer Straße;37;55578;Wallertheim;49.83159;8.05323
10463;OBER-RAMSTADT, NIEDER-RAMSTA.;Shell;NIEDER-RAMSTÄDTER-STR. 48;"";64372;OBER-RAMSTADT;49.8314;8.74028
10464;JET MUEHLTAL ODENWALDSTRASSE 19;JET;ODENWALDSTRASSE 19;;64367;MUEHLTAL;49.83098;8.70487
